Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-19,11.234037554930335,11.375392678607442,11.159639673303996,11.286115646362305,34994300.0,0.0,0.0
2001-07-20,11.196838937144031,11.196838937144031,11.01084493722307,11.16707992553711,9238500.0,0.0,0.0
2001-07-23,11.159637451171877,11.167077379755211,10.824848469538848,11.159637451171877,7501000.0,0.0,0.0
2001-07-24,11.12243889754629,11.13731875522104,10.936444933675917,11.05548095703125,3537300.0,0.0,0.0
2001-07-25,10.936445412447696,11.12243938446045,10.899246476143007,11.12243938446045,4208100.0,0.0,0.0
2001-07-26,11.122438124457403,11.152197128227774,10.787649154663086,10.787649154663086,6335300.0,0.0,0.0
2001-07-27,10.795088768005373,10.8546067738095,10.787648839902204,10.795088768005373,3524000.0,0.0,0.0
2001-07-30,10.7876483214975,10.995961331801391,10.7876483214975,10.936443328857422,3654300.0,0.0,0.0
2001-07-31,10.943883155593245,11.167076019328382,10.862046079678269,11.129877090454102,1429000.0,0.0,0.0
2001-08-01,11.159637820336126,11.531625747680664,11.085239951062952,11.531625747680664,2087900.0,0.0,0.0
2001-08-02,11.457229614257812,11.531627494802784,11.23403739164444,11.457229614257812,1717400.0,0.0,0.0
2001-08-03,11.457225577628106,11.457225577628106,11.144755724646384,11.271231651306152,983600.0,0.0,0.0
2001-08-06,11.2712346732469,11.323313469047092,11.174518429998065,11.234036445617676,777400.0,0.0,0.0
2001-08-07,11.2340356896093,11.568824682317253,11.2340356896093,11.531625747680664,788900.0,0.0,0.0
2001-08-08,11.457227499398869,11.606023233023008,11.159637451171877,11.159637451171877,2190300.0,0.0,0.0
2001-08-09,11.196836754972711,11.531625747680664,11.159637820336126,11.531625747680664,928000.0,0.0,0.0
2001-08-10,11.457229857905164,11.457229857905164,11.248916781264375,11.300994873046877,703300.0,0.0,0.0
2001-08-13,11.271236111405932,11.412591948671912,11.085242111484972,11.16707992553711,1770400.0,0.0,0.0
2001-08-14,11.196835123870208,11.204275051615843,10.8992443996398,10.936443328857422,1000800.0,0.0,0.0
2001-08-15,10.973642753471191,11.085238836651406,10.936443822574256,11.00340175628662,530900.0,0.0,0.0
2001-08-16,10.99596386526019,10.99596386526019,10.452861785888672,10.452861785888672,1522700.0,0.0,0.0
2001-08-17,10.460299503190374,11.010841395592347,10.341262785539977,10.802528381347656,2342400.0,0.0,0.0
2001-08-20,10.862045935664517,11.42002773284912,10.780208151324029,11.42002773284912,1434900.0,0.0,0.0
2001-08-21,11.345633269662516,11.606025136704975,11.167079211438931,11.50186824798584,1038200.0,0.0,0.0
2001-08-22,11.397710168802291,11.44978896247773,10.99596322500539,11.412590026855469,829000.0,0.0,0.0
2001-08-23,11.494428558404223,11.494428558404223,11.345633506774902,11.345633506774902,470000.0,0.0,0.0
2001-08-24,11.345633502951124,11.51674763488948,11.159639511099469,11.457229614257812,689000.0,0.0,0.0
2001-08-27,11.516746520996094,11.6432224799834,11.457228506120977,11.516746520996094,827700.0,0.0,0.0
2001-08-28,11.472108118494132,11.591144145690796,11.345632162220005,11.42746925354004,736900.0,0.0,0.0
2001-08-29,11.37539300678556,11.390272867344423,11.159639995257676,11.16707992553711,397400.0,0.0,0.0
2001-08-30,11.048042221361763,11.18939732790675,11.048042221361763,11.12243938446045,640100.0,0.0,0.0
2001-08-31,11.159638236119784,11.234036108164856,11.085240364074709,11.085240364074709,3337900.0,0.0,0.0
2001-09-04,11.159637576479192,11.643221587655695,11.159637576479192,11.44234848022461,1068600.0,0.0,0.0
2001-09-05,11.442346863385058,11.442346863385058,11.08523814245277,11.09267807006836,1053200.0,0.0,0.0
2001-09-06,10.973643105605554,11.167076984868268,10.713251290481852,10.787649154663086,1384500.0,0.0,0.0
2001-09-07,10.750449595653553,10.891805387452523,10.67605244532145,10.802528381347656,1408500.0,0.0,0.0
2001-09-10,10.847165726335469,11.278671578641555,10.82484665383978,11.271231651306152,622100.0,0.0,0.0
2001-09-17,11.263794107621294,11.263794107621294,10.765330254230832,10.86204719543457,1934300.0,0.0,0.0
2001-09-18,10.862049021345983,11.159639113912691,10.676055036114109,10.82485008239746,902800.0,0.0,0.0
2001-09-19,10.862046513423715,10.929003736658508,10.207347751428667,10.378461837768556,2415400.0,0.0,0.0
2001-09-20,10.34126509401018,10.34126509401018,9.552651009287027,9.634488105773926,3498900.0,0.0,0.0
2001-09-21,9.56009181484728,9.671687930238011,9.046747981223984,9.48569393157959,2051800.0,0.0,0.0
2001-09-24,9.671686268888624,9.879999312940155,9.634487333644609,9.820481300354004,1964200.0,0.0,0.0
2001-09-25,9.820481101522264,9.820481101522264,9.448493175634978,9.5228910446167,1827300.0,0.0,0.0
2001-09-26,9.522889474953091,9.641925478094542,9.07650375366211,9.07650375366211,3327200.0,0.0,0.0
2001-09-27,9.12114540835751,9.12114540835751,8.637560610322447,8.816115379333496,2347500.0,0.0,0.0
2001-09-28,9.00210981887201,10.006476985921015,9.00210981887201,9.48569393157959,2844000.0,0.0,0.0
2001-10-01,9.411293120111017,9.67168492101962,9.411293120111017,9.448492050170898,878800.0,0.0,0.0
2001-10-02,9.336896660505674,9.448492749433736,9.01698683162964,9.35921573638916,1900400.0,0.0,0.0
2001-10-03,9.3889761068025,9.716325911771555,9.374096957218852,9.634488105773926,2539400.0,0.0,0.0
2001-10-04,9.6493677513961,10.266867699937364,9.6493677513961,10.036234855651855,3108500.0,0.0,0.0
2001-10-05,10.043675502992814,10.222229563874546,9.90975960257613,10.0808744430542,2172300.0,0.0,0.0
2001-10-08,10.118072809188751,10.185030046088317,9.842801094055176,9.842801094055176,576100.0,0.0,0.0
2001-10-09,10.028794441384347,10.26686720354181,9.954397279687576,9.969276428222656,1601100.0,0.0,0.0
2001-10-10,9.932080555136194,10.229670691446666,9.894881610719672,10.17015266418457,1700400.0,0.0,0.0
2001-10-11,11.531624085988712,11.531624085988712,10.936443346100086,11.278672218322754,4214100.0,0.0,0.0
2001-10-12,11.353072247550127,12.312800407409668,11.353072247550127,12.312800407409668,5193300.0,0.0,0.0
2001-10-15,12.283042024596009,13.35436769570827,12.283042024596009,13.019577980041504,3277900.0,0.0,0.0
2001-10-16,13.13117424066476,13.42876431435553,12.573192320361544,12.982379913330078,1996000.0,0.0,0.0
2001-10-17,13.131174367217184,13.198132311820592,12.535994214099563,12.632710456848145,1877100.0,0.0,0.0
2001-10-18,12.632708832182434,12.632708832182434,12.357438578900489,12.424396514892578,942000.0,0.0,0.0
2001-10-19,12.424396535213226,12.535992622375488,12.30536051970398,12.535992622375488,2062500.0,0.0,0.0
2001-10-22,12.647590037754604,13.07165606491825,12.625270250369692,13.019577980041504,469600.0,0.0,0.0
2001-10-23,13.019576572953646,13.190690667347369,12.848462478559922,13.108854293823242,915400.0,0.0,0.0
2001-10-24,13.15349245664044,13.213010464266906,13.071654664021082,13.19813060760498,472600.0,0.0,0.0
2001-10-25,13.19813060760498,13.205570535935944,12.744304912564894,13.19813060760498,265100.0,0.0,0.0
2001-10-26,13.168372301395896,13.227890308968547,13.019576572953646,13.108854293823242,566500.0,0.0,0.0
2001-10-29,13.18324911360578,13.190689041012718,12.945177112668052,13.05677318572998,616200.0,0.0,0.0
2001-10-30,12.982380703941695,12.989819214593233,12.759187070815338,12.90798282623291,574700.0,0.0,0.0
2001-10-31,12.960061072377886,13.093976970076383,12.721988996034565,13.071657180786133,718600.0,0.0,0.0
2001-11-01,13.034454241426449,13.830507991205105,13.034454241426449,13.622194290161133,1089900.0,0.0,0.0
2001-11-02,13.763556336703369,14.209942231427805,13.465966213227622,13.57756233215332,2372800.0,0.0,0.0
2001-11-05,13.577560420535589,13.592440279369816,13.220452322642812,13.465964317321776,1552700.0,0.0,0.0
2001-11-06,13.376685457966,13.376685457966,12.90798129629119,13.369245529174805,562600.0,0.0,0.0
2001-11-07,13.376683285694304,14.06114101409912,13.361803430528289,14.06114101409912,1987000.0,0.0,0.0
2001-11-08,13.912351419165663,14.857199837044964,13.912351419165663,14.842321395874023,1747200.0,0.0,0.0
2001-11-09,14.693525631992056,14.842321395874022,14.619127750051074,14.842321395874023,1325400.0,0.0,0.0
2001-11-12,14.69352257693079,14.69352257693079,14.13554070692076,14.500088691711426,2398300.0,0.0,0.0
2001-11-13,14.656325716459706,15.802047858224958,14.6265659994942,15.474698066711426,1463000.0,0.0,0.0
2001-11-14,15.623492949132965,15.921083007216945,14.85719730792305,15.035751342773438,1391400.0,0.0,0.0
2001-11-15,14.916717847074771,15.214309374604914,14.916717847074771,15.065513610839844,628200.0,0.0,0.0
2001-11-16,15.065510079756905,15.809485886164651,15.028311857045011,15.65325164794922,639100.0,0.0,0.0
2001-11-19,15.69788993258854,16.553461833433673,15.69788993258854,16.367467880249023,1430000.0,0.0,0.0
2001-11-20,16.33770854738541,16.33770854738541,15.735088522348088,15.809486389160156,1017400.0,0.0,0.0
2001-11-21,15.772287551683585,15.77972606095626,14.730720294876738,15.139907836914062,1442600.0,0.0,0.0
2001-11-23,15.132466831447,15.340780551784237,15.072948828353663,15.288701057434082,286500.0,0.0,0.0
2001-11-26,15.385420576519357,16.069878405113762,15.08039059607176,15.99548053741455,1064900.0,0.0,0.0
2001-11-27,16.069880044546476,16.92545206281874,15.995482169257269,16.739458084106445,1210000.0,0.0,0.0
2001-11-28,16.367464980075844,16.441862831971296,15.51933315792227,16.255868911743164,1415900.0,0.0,0.0
2001-11-29,16.24099428198283,16.54602429575772,15.63093425443305,15.943404197692873,1326400.0,0.0,0.0
2001-11-30,15.965718986393677,16.858490458057517,15.928520766333156,16.813852310180664,2075400.0,0.0,0.0
2001-12-03,16.92545034042842,17.855420139353058,16.739456380643492,17.037046432495117,1244400.0,0.0,0.0
2001-12-04,16.92545333025425,18.22741127873535,16.85105544939388,18.00421905517578,2087000.0,0.0,0.0
2001-12-05,18.15301365272356,19.938555723331824,18.108375491189285,19.82695960998535,3386200.0,0.0,0.0
2001-12-06,19.826947842125914,20.21381546319684,19.26896618755002,19.52935791015625,3190200.0,0.0,0.0
2001-12-07,19.268973369313027,19.30617301156192,18.450599687113836,18.4952392578125,1115400.0,0.0,0.0
2001-12-10,18.59939941779347,19.49217115745618,18.2274114294376,18.30180931091309,1732100.0,0.0,0.0
2001-12-11,18.264607450296488,18.51011943613884,18.227409223571225,18.42084312438965,1713200.0,0.0,0.0
2001-12-12,18.41340212872837,18.822588275091597,18.25716788270576,18.72587203979492,2044100.0,0.0,0.0
2001-12-13,18.68867186703564,18.696110375957318,17.260238339497747,17.33463478088379,1446600.0,0.0,0.0
2001-12-14,17.37183386122173,17.74382173225851,16.84361034645853,17.59502601623535,1156200.0,0.0,0.0
