Close,High,Low,Open,Volume,Date
13.490935312690727,15.561395028593466,28.964739323104162,12.873948371800786,199605815.77212209,2009-03-09
87.78723933879643,133.9673595892186,41.3375983028946,81.92293673296369,42097541.57872049,2006-05-10
46.42056282286093,211.4953844353075,37.97106264443017,43.21720298761352,216354935.41671297,2009-12-09
0.7209726635987725,0.42160150444607086,1.011568014749633,1.852290723347429,133735948.55046308,1997-10-28
10.14170722112796,11.119277853143418,10.429123832644276,9.718111804743437,109163656.58208609,2010-11-11
3.169034768705843,3.696315992652435,2.1395160095059267,2.9629746276689204,152893459.84430456,2008-02-15
77.72664291935877,117.46562031188799,76.75301708398386,99.60280079889564,73647829.46260102,1999-12-10
43.72874488188987,39.91630472561086,30.189111640921137,18.519325779262648,106592060.7743566,2017-06-15
17.279063119769418,80.63244585157706,43.97622267633501,27.977702937145892,83968177.85643137,2019-08-16
10.246052256856869,57.89662080214365,77.31592609556513,37.52614418195892,115401968.3822469,2008-08-14
19.211393272107266,61.562667422999255,81.02142919620464,36.95697573311793,44740959.13597797,2014-03-12
17.771609761798203,24.735341121852738,18.548529978444723,5.674077739505623,62903301.06400061,2016-04-21
1.2384526622995207,2.066870075725744,1.8742732090653107,1.8390695305275093,215597320.6278457,1998-08-25
7.844812872343283,5.388927608265205,4.582083190419236,3.2248008694360624,95659425.8936469,2001-08-23
61.818597943219025,25.505130807030106,107.72088641053128,29.71743991395583,123934067.60935813,2014-10-02
7.517491562350116,8.732982034280877,9.242232105068862,8.682069248333967,85045967.71938401,2007-12-21
27.114800910729677,110.8036877473991,40.10825356129978,23.022347633130487,137282684.21197715,2007-11-16
1.0616358322812933,0.8415744558928713,1.6990385187166475,0.8735972090475383,116464680.1858851,1997-05-28
3.147099657046866,2.1527441992356704,2.9429224753932473,0.8632157248569993,230360640.0441466,1999-03-30
7.333729778799457,9.329053191419854,9.055940743119969,7.678759267277812,112907309.72138904,1999-12-31
58.36652607678176,34.27172629745233,85.15175711966621,2.631376609711923,104448884.09067139,2004-08-02
170.11691031435262,169.4448524761432,165.10582931875294,160.37700028504793,52889247.10173986,2022-04-13
58.06581042232776,190.96167474623084,45.4026330055392,103.31410662810681,159220346.62154365,2025-06-04
57.50937602387266,37.35260081953728,125.12328491863906,164.80272839580616,109816754.66925809,2021-09-10
1.2592927024012166,3.532769091553341,3.15740936538949,1.6222817050476166,292186531.0539013,2007-06-11
36.274496460430825,27.95090300539875,56.51814387875558,65.81661250961697,134776510.22960722,2007-11-26
33.29657713699867,33.66178771481401,20.324427836325853,6.756318989375499,102056657.85184106,2008-12-03
133.50417647534456,33.410962731246386,77.35702951936759,65.58216996826059,182379637.83565807,2007-07-12
64.78750849278352,39.73121434180109,124.03165300241841,123.02550727066414,246069783.5851613,2020-08-31
10.632385851566736,2.2317865782249613,40.0032707571635,45.83048415192274,71361871.80730352,2017-07-24
4.867950989721475,3.713675064014913,4.415761306159873,1.5614190353437913,607959478.3622136,2010-02-01
4.5551994234920485,5.925747308454481,4.22111518233061,2.4208907656418233,467720039.4285574,2010-01-26
1.3374151583266805,0.8776227364728746,2.300498665552183,1.9290011660446125,153849601.65171418,2004-01-05
140.94975537447274,184.69656645560514,144.1731043595154,200.3721358587179,102190245.47607209,2020-06-11
22.500554464906646,78.4193183898639,49.287961981884685,29.6555240815572,141804201.9356078,2018-07-16
8.196931780339701,8.190044659459758,9.212124603420257,6.113338701791452,63468188.70670339,2010-06-10
43.259566497577545,39.480811189314515,45.28072155419962,158.69524054742283,119789331.82322463,2006-01-06
15.813877776040966,6.9858617529964455,24.448863210370156,52.99300971576503,99995942.90672904,2017-11-14
57.0158961066458,93.13147844568687,89.46748724023458,63.86282242961516,60865373.46717446,2017-07-13
135.25988912782407,149.05342092544376,127.85304787495974,135.6119359600943,59709770.87767561,2021-03-31
103.41582789586582,119.5025026999909,71.58813522908444,49.49891498827502,272388603.94361246,2016-01-29
2.4721481437940276,3.259320392418009,3.241884181034667,3.3629134083520356,175435912.38740504,2008-02-05
126.8682683099514,166.66187124579258,40.98891813870157,161.46715910354817,72120178.3034077,2003-03-12
156.28742408016097,149.5790537081735,119.09283355234518,142.5015748802699,97592247.93147862,2020-07-21
5.028491876883256,3.2997869822359327,13.783469966915117,15.239422880865103,74639907.62652954,2001-02-23
0.824461571766427,1.7058980976367186,12.799825706700268,4.447451109339981,129209645.70063564,2013-06-06
13.978966136287374,41.025585237605775,40.88029755115491,92.07090595592167,152606284.577752,1999-02-04
9.69024326401939,9.391248727713796,9.017229788980774,10.21636534088551,80115688.04431885,2012-01-10
115.59820293040187,43.00460526557653,48.78933201656416,20.076588950084872,87797197.59555185,2010-10-27
1.096553616155961,0.6216382216081202,0.956350873296308,1.7268352985737596,166737167.99625856,2003-08-07
9.74921011720128,1.5557099986834313,4.434107277486575,6.838184114685865,242160048.13222083,1998-09-02
1.767347533438066,1.7607630867163309,1.7158658026592941,1.7349201896878275,84168978.01204626,2005-04-13
80.71540821942531,93.41735733985254,154.35366484817993,94.15554228106696,50553169.81383901,2021-09-14
63.53806478857307,109.5398092876722,39.82061882602792,160.1362102544333,60868853.90621753,2021-04-22
79.83495446908863,143.57766033431906,83.1451683817603,60.31724300385456,43718699.24644941,2014-06-17
1.3341548865586423,1.0981484699279382,1.238944317091468,1.5224120389062583,301080412.19801515,2008-11-18
