Date,Close,High,Low,Open,Volume
2000-03-17,4.429641510999051,-3.5159801708974525,3.6003748291038393,6.811647666205869,100416631.18661827
2012-04-25,12.078481738284658,8.732559017328542,11.420845834024496,8.24379052008309,86060537.88351254
2013-02-01,13.437193560533048,8.337923212274024,12.339224079781783,15.172953638014247,131495759.43034275
2023-01-24,95.63048316417569,102.83317597932091,97.92462996757885,95.48948833345901,78446409.19627303
2015-10-02,30.19841478658109,39.49802200269562,26.40552870170415,23.79502191393962,89676562.97387527
2001-12-13,-1.4093868427566676,-0.6395913699782931,-0.10985316369290798,-1.2025644657190309,156780714.79847017
2017-05-02,43.6110656961274,46.59668388120415,45.863451829748385,47.67036459852208,83939789.76520294
2001-10-08,1.0085100674891188,0.8010297472631799,1.6465039905595853,-3.380515553605413,85891521.31858021
2006-03-13,1.2957786869966195,5.199233369965586,2.0175625577215177,0.740483516415607,62359652.08927347
2014-12-15,16.19143132081124,16.05451629339895,13.814543793524972,13.467957294831674,81307078.40692057
2019-04-23,97.69129210152715,94.39603876308071,95.90632148894385,96.95865735995687,94186046.18346153
2016-02-11,22.426553716184884,25.530737016325354,29.331815915634138,21.808459954373372,155859170.77071044
2004-01-21,0.9788434441909544,0.24695885765930914,4.563281759610176,-1.588067213871252,133049117.96742797
2000-10-06,-0.05932905835451785,2.022889200612521,2.8730399409566694,-3.6640515632363906,171794676.64735794
1999-01-08,10.241076410263581,4.780067778024425,-0.1426096463791371,3.6839697053986447,1326442812.1096127
2004-06-10,4.182946433541105,3.864484990128931,0.01881100684913317,4.314806166087613,144236026.21916106
2006-01-11,3.8841768780944577,3.535465932960925,1.111549651830643,1.0595315923710824,176771347.2228541
2019-11-04,90.66834282377272,92.26477096702058,89.66001044966832,89.18506349903664,62695191.28656338
2013-01-04,19.429433905441023,16.385095384626837,14.08389764206911,11.111145394179095,35482352.48122181
2002-05-02,-1.4533648217554402,2.359057388778327,-3.2545186895307507,-3.6636821672962334,80853292.42596169
2016-06-15,40.838710584857466,34.58797736138809,36.40363593065315,36.747064781784005,56650259.20621547
1998-06-12,0.6938359422995513,0.8447213309076519,2.023641540452588,1.5900295184442117,426172433.8737068
2011-08-29,11.470607876901724,9.830186620190464,11.315737646588262,5.632956416205368,84132821.44009079
2004-06-23,3.0219735351453068,6.516027360285672,8.650307154784212,4.191230173086932,142211493.14438525
1999-09-07,-0.9344226006116365,3.471860320413305,-2.126842187329739,9.913078144975739,179395812.89156657
2023-06-27,123.08910484931505,123.8767525368066,133.17377885991402,128.24770134123446,38631843.05479444
2004-12-30,5.301249932202076,6.371118136348134,-4.427825874662931,6.691163357815794,128260793.50365223
2009-09-01,1.8910139639408752,1.0572912097292084,1.6388172903839457,6.022320078646844,122865908.55259807
1997-11-07,-0.5400022781569532,-1.4286313266812376,2.0274952643608692,-2.015748761715997,49390089.833193675
2023-09-07,137.28414878698976,131.76973276444943,134.7712255892891,128.5143658951038,56383529.55796621
2012-04-03,11.083563705177564,8.83755674279729,14.482215056866805,13.175247471049492,94856447.07429168
2016-10-12,42.74583715901016,43.6420775825704,43.515851354016476,38.87319300711204,45211018.24124315
2023-11-06,137.70953420723214,139.6234950540459,138.6973811150112,137.93632414140805,48693455.098148964
2001-03-19,0.881143876537866,-0.26567908236044524,4.496118732070316,-1.773338224618204,135711440.97354105
2001-09-25,-3.4272226529455603,0.21586205222172575,0.48529885407319107,-1.352871159632901,100973710.1816554
2001-10-19,1.3444666807378955,1.0287982707968197,-0.45903826935211256,-3.2891189976698625,139727615.4801085
2018-10-16,88.88879423693932,93.2998055280783,89.55619422484646,88.59201789230177,120450123.85547337
2024-06-25,186.78375018213956,188.7016157612548,181.97689522077542,184.85275761073987,41074388.74550208
2010-11-23,4.535309177503672,2.8712945562568173,9.092171831453722,9.585955232463741,126659009.99050936
2011-05-11,11.663182353791411,7.803139381267837,5.0365553852992795,10.990232849847668,94322671.47653611
2018-07-12,85.6891795251727,91.08234868690872,82.93488348035588,91.53438391996097,84297138.86890852
2024-05-31,176.1070583266203,177.3768130465201,173.69770008426474,185.59410592380314,71274346.72001262
2006-04-07,4.617762682253412,6.0311389819789945,-2.6204391518785144,3.361960044838443,102689892.99535292
2025-01-15,221.9914045651183,219.19721280400913,220.40721723014855,218.03996692253716,29938950.999381945
2017-05-12,51.11918743304467,47.28704999479594,47.941250346031104,50.974706414702396,68854349.31624289
2022-01-21,142.66402897026614,150.80745642016845,142.16708718134439,144.9882957255681,178706600.75704172
2002-06-11,-5.075611972944666,6.262922769573184,-5.846947352506905,-3.3167805638751364,115842146.81922854
2025-10-06,222.09695530516845,220.84263660123307,217.8645428682448,224.0933310405207,40363655.6038926
2008-01-30,3.909800969649346,5.159136345728248,5.412231388824559,4.329485376381792,506143914.89541554
2014-02-19,18.00164880791336,10.156195102391008,17.64363211962206,17.203653873306404,70252481.26696558
2021-01-14,156.82249054131228,154.64852888978277,148.43952012240342,159.27726867878658,55893897.26091422
2012-10-02,12.761321902014332,10.232224476798384,13.053148316036577,11.99988611248976,55475348.49221043
2011-07-22,7.557751969157307,13.364326118767876,9.703550564725596,15.774251699393481,80090348.94510756
